groupId,severity,issueCode,variantClassification,variantConfidence,variantSignals,variantAttributes,intentKey,signals,pageCount,pageTypes,primaryUrl,primaryInboundInternalLinks,competingUrls,sampleTitles,sharedTitle,sharedMetaDescription,sharedContentHash,recommendation
CAN-0190,info,content_cannibalization_variant_cluster,variant_cluster,medium,color_variant,color:beige|color:black|color:grey|color:maroon,full pant plain printed sleeve star suit track tracksuit tshirt,shared_keyword_intent,3,product,https://triprindia.com/products/track-suit-star-printed-full-sleeve-black-t-shirt-plain-grey-track-pant,0,https://triprindia.com/products/track-suit-star-printed-full-sleeve-maroon-t-shirt-plain-black-track-pant|https://triprindia.com/products/track-suit-star-printed-full-sleeve-beige-t-shirt-plain-black-track-pant,Tracksuit For Men Full Sleeve Printed Maroon T-shirt Plain Black Track – TRIPR|Full Sleeve Printed Beige T-shirt with Plain Black Trackpant Tracksuit – TRIPR|Men's Full Sleeve Star Printed Black Tshirt with Grey Track pant Track – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0191,info,content_cannibalization_variant_cluster,variant_cluster,medium,color_variant,color:beige|color:black|color:white,half neck polo quarter sleeve striped tshirt vertical zip,shared_keyword_intent,3,product,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-half-sleeve-t-shirt-white-p58,3,https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-half-sleeve-t-shirt-black-p58|https://triprindia.com/products/men-quarter-zip-polo-neck-vertical-striped-half-sleeve-t-shirt-beige-p58,Men Quarter Zip Polo Neck Vertical Striped Half Sleeve T-shirt White – TRIPR|Men Quarter Zip Polo Neck Vertical Striped Half Sleeve T-shirt Black – TRIPR|Men Quarter Zip Polo Neck Vertical Striped Half Sleeve T-shirt Beige – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0192,info,content_cannibalization_variant_cluster,variant_cluster,high,color_variant|model_code_variant,code:d184|color:black|color:green|color:grey|color:olive,half pant plain printed sleeve suit track tshirt,shared_keyword_intent,3,product,https://triprindia.com/products/track-suit-printed-d184-olive-green-t-shirt-with-plain-track-pant-black,0,https://triprindia.com/products/track-suit-printed-d184-black-t-shirt-with-plain-track-pant-grey|https://triprindia.com/products/track-suit-printed-d184-grey-t-shirt-with-plain-track-pant-black,Track Suit Half Sleeve Black Printed T-shirt with Plain Grey Trackpant – TRIPR|Track Suit Half Sleeve Grey Printed T-shirt with Plain Black Trackpant – TRIPR|Track Suit Half Sleeve Olive Green Printed T-shirt with Plain Black Tr – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0193,info,content_cannibalization_variant_cluster,variant_cluster,high,color_variant|model_code_variant,code:d184|code:j61|color:black|color:green|color:grey|color:olive,half pant printed sleeve suit track trackpa tshirt,shared_keyword_intent,3,product,https://triprindia.com/products/track-suit-printed-d184-grey-t-shirt-with-printed-track-pant-j61-black,1,https://triprindia.com/products/track-suit-printed-d184-olive-green-t-shirt-with-printed-track-pant-j61-grey|https://triprindia.com/products/track-suit-printed-d184-black-t-shirt-with-printed-track-pant-j61-grey,Track Suit Half Sleeve Olive Printed T-shirt with Grey Printed Trackpa – TRIPR|Track Suit Half Sleeve Grey Printed T-shirt with Black Printed Trackpa – TRIPR|Track Suit Half Sleeve Black Printed T-shirt with Grey Printed Trackpa – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0194,info,content_cannibalization_variant_cluster,variant_cluster,high,color_variant|model_code_variant|pack_variant,code:st160|code:st162|color:beige|color:black|color:maroon|color:navy|color:olive|color:white|pack_of_2|pack_of_3,high neck plain sweatshirts,shared_keyword_intent,3,product,https://triprindia.com/products/pack-of-3-high-neck-white-navy-maroon-plain-sweatshirts-st162,2,https://triprindia.com/products/pack-of-2-mens-plain-high-neck-plain-sweatshirts-olive-beige-st160|https://triprindia.com/products/pack-of-3-high-neck-black-white-maroon-plain-sweatshirts-st162,(Pack of 2) Mens Plain High Neck Plain Sweatshirts Olive-Beige – TRIPR|(Pack Of 3) Mens High Neck Sweatshirts White- Navy-Maroon – TRIPR|(Pack Of 3) Mens High Neck Sweatshirts Black-White-Maroon – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0195,info,content_cannibalization_variant_cluster,variant_cluster,medium,color_variant,color:black|color:grey,printed tank top vest,shared_keyword_intent,3,product,https://triprindia.com/products/tripr-mens-printed-vest-1,0,https://triprindia.com/products/tripr-mens-printed-vest-3|https://triprindia.com/products/tripr-mens-printed-vest-2,Buy Men Printed Grey Tank Top Vest Online – TRIPR|Men Printed Grey Tank Top Vest Online – TRIPR|Buy Men Printed Black Tank Top Vest Online – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0196,info,content_cannibalization_variant_cluster,variant_cluster,high,color_variant|model_code_variant,code:os9|color:black|color:blue|color:grey|color:multi|color:navy,anime baggy cargo fit jogger pocket pockets printed,shared_keyword_intent,2,product,https://triprindia.com/products/men-multi-pockets-anime-printed-baggy-cargo-grey-os9,1,https://triprindia.com/products/men-multi-pockets-anime-printed-baggy-cargo-black-os9,Buy Navy Blue Baggy fit Multi Pocket Cargo Joggers Online – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0197,info,content_cannibalization_variant_cluster,variant_cluster,high,color_variant|model_code_variant,code:z139|code:z141|color:black|color:white,back fit loose oversized printed tshirt,shared_keyword_intent,2,product,https://triprindia.com/products/mens-loose-fit-back-printed-oversized-t-shirt-black-z139,1,https://triprindia.com/products/mens-loose-fit-back-printed-oversized-tshirt-white-z141,Mens Loose Fit Back Printed Oversized Tshirt White – TRIPR|Mens Loose Fit Back Printed Oversized T-shirt Black – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0198,info,content_cannibalization_variant_cluster,variant_cluster,high,color_variant|model_code_variant,code:os11|color:black|color:blue|color:grey|color:multi|color:navy|color:white,baggy cargo colorblocked fit jogger plain pocket pockets,shared_keyword_intent,2,product,https://triprindia.com/products/multi-pockets-colorblocked-plain-baggy-cargo-black-os11,1,https://triprindia.com/products/men-multi-pockets-colorblocked-plain-baggy-cargo-grey,Buy Navy Blue Baggy fit Multi Pocket Cargo Joggers Online – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0199,info,content_cannibalization_variant_cluster,variant_cluster,medium,color_variant,color:black|color:grey,beach printed regular short,shared_keyword_intent,2,product,https://triprindia.com/products/mens-beach-shorts-printed-black,0,https://triprindia.com/products/mens-beach-shorts-printed-grey,Buy Beach Shorts For Men | Grey Printed Beach Shorts Online – TRIPR|Buy Beach Shorts For Men | Black Printed Beach Shorts Online – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0200,info,content_cannibalization_variant_cluster,variant_cluster,high,color_variant|variant_family,color:beige|color:black|color:white|variant_family,blaocked color full neck polo quarter sleeve striped tshirt vertical zip,shared_keyword_intent,2,product,https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-p73,0,https://triprindia.com/products/color-blaocked-quarter-zip-polo-neck-vertical-striped-full-sleeve-t-shirt-white-black-p73,Color Blaocked Quarter Zip Polo Neck Vertical Striped Full Sleeve T-sh – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0201,info,content_cannibalization_variant_cluster,variant_cluster,high,color_variant|model_code_variant|variant_family,code:j85|color:black|color:grey|variant_family,blend casual color colorblocked cotton dual jogger pant track,shared_keyword_intent,2,product,https://triprindia.com/products/men-dual-color-cotton-blend-track-pant-j85-grey-black,1,https://triprindia.com/products/men-dual-color-cotton-blend-track-pant-j85-black-grey,Men Colorblocked Casual Jogger Trackpant Grey – TRIPR|Men Colorblocked Casual Jogger Trackpant Black – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0202,info,content_cannibalization_variant_cluster,variant_cluster,medium,color_variant,color:beige|color:maroon|color:multicolor,blend collar cotton full mandarin sleeve solid tshirt,shared_keyword_intent,2,product,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt,0,https://triprindia.com/products/men-solid-mandarin-collar-cotton-blend-multicolor-t-shirt-2,Men Mandarin Collar Full Sleeve Beige T-Shirt – TRIPR|Men Full Sleeve Mandarin Collar Maroon T-Shirt – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0203,info,content_cannibalization_variant_cluster,variant_cluster,high,color_variant|model_code_variant,code:d189|color:beige|color:black|color:maroon|color:white,blend cotton full high neck round sleeve tshirt,shared_keyword_intent,2,product,https://triprindia.com/products/men-full-sleeve-round-neck-cotton-blend-maroon-white-t-shirt-d189,2,https://triprindia.com/products/men-full-sleeve-round-neck-cotton-blend-beige-black-t-shirt-d189,Men Full Sleeve High Neck Cotton Blend Maroon-White T-shirt – TRIPR|Men Full Sleeve High Neck Cotton Blend Beige-Black T-shirt – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0204,info,content_cannibalization_variant_cluster,variant_cluster,high,color_variant|model_code_variant,code:d185|code:d186|color:navyblue,blend cotton half navyblue neck printed round sleeve tshirt,shared_keyword_intent,2,product,https://triprindia.com/products/men-printed-half-sleeve-round-neck-cotton-blend-t-shirt-d185-navyblue,0,https://triprindia.com/products/men-printed-half-sleeve-round-neck-d186-cotton-blend-navyblue-t-shirt,Men Printed Half Sleeve Round Neck Navyblue Cotton Blend T-Shirt – TRIPR|Men Printed Half Sleeve Round Neck Cotton Blend Navyblue T-Shirt – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0205,info,content_cannibalization_variant_cluster,variant_cluster,high,color_variant|model_code_variant,code:d216|color:beige|color:black,blend cotton half printed rebel sleeve tshirt,shared_keyword_intent,2,product,https://triprindia.com/products/men-half-sleeve-rebel-printed-cotton-blend-tshirt-black-d216,0,https://triprindia.com/products/men-half-sleeve-rebel-printed-cotton-blend-tshirt-beige-d216,Men Half Sleeve REBEL Printed Cotton Blend Tshirt Beige – TRIPR|Men Half Sleeve REBEL Printed Cotton Blend Tshirt Black – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0206,info,content_cannibalization_variant_cluster,variant_cluster,high,color_variant|pack_variant,color:black|color:navyblue|color:olive|pack_of_2,blend cotton jogger navyblue solid,shared_keyword_intent,2,product,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-olive-navyblue-joggers,0,https://triprindia.com/products/pack-of-2-mens-cotton-blend-solid-navyblue-black-joggers,(Pack Of 2) Mens Cotton Blend Solid Olive & Navyblue Joggers – TRIPR|(Pack Of 2) Mens Cotton Blend Solid Navyblue & Black Joggers – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
CAN-0207,info,content_cannibalization_variant_cluster,variant_cluster,high,model_code_variant|pack_variant,code:s46|pack_of_2|pack_of_3,blend cotton plain short,shared_keyword_intent,2,product,https://triprindia.com/products/pack-of-3-plain-cotton-blend-shorts-men-s46,2,https://triprindia.com/products/pack-of-2-men-plain-shorts-s46,(Pack Of 3) Plain Cotton Blend Shorts – TRIPR|(Pack Of 2) Plain Cotton Blend Shorts – TRIPR,,,,"Review as a Shopify variant cluster. If each URL should rank separately, keep unique titles, meta descriptions, content, images, and internal links; otherwise consolidate or canonicalize weaker variants."
